Media,Headline,Media Caption,Display Date,Text,Group
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/9885487-2.jpg,Receipt,988.5.487,1844,"Receipt For a Subscription To the Banner.Transcription is as follows:Toronto, 19th November 1844Mr. John McCullochNiagaraTo the Proprietor of the Banner, Yonge StreetTo 1 Year's Subscription, from 8 Marc 1844 to 28 Feb 1845 1.0.0 pondsReceived Payment for the Proprietor, James (L. Mrottara)",The Banner
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/9885488-2.jpg,Receipt,988.5.488,1844,"Receipt for a subscription to the Banner.Transcription is as follows:""Toronto 19th Nov 1844John Rogers Esq.NiagaraTo the Proprietor of The Banner,Yonge Street.To 1 Year's Subscription, from 8 March 1844 to 8 Feb 1845 1.0.0Recieved Payment for the Proprietor, James (L. Mrottara)",The Banner
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/9885489.jpg,Receipt,988.5.489,1846,"Receipt for a Subscription to the Banner.Transcription is as follows:""Toronto, 30 June 1846John Rogers Esq.To the Proprietor of The BannerYounge Street,To 1 Year's Subscription, from 7 March 1845 to 27 Feb 1846 0.17.6 poundsReceived Payment, G.W. Brown""",The Banner
https://s3.amazonaws.com/pastperfectonline/images/museum_74/018/9885511.jpg,Receipt,988.5.511,1892-AUG.,"A receipt from F.S.Greenwood, Doctor. Transcription is as follows:St. Catharines, Ontario,August 1892Mr. (Robe) JohnsonTo Professional AttendanceMarch 14th to April 1st - 2.50",PhysiciansMedical HistoryMedicine
https://s3.amazonaws.com/pastperfectonline/images/museum_74/018/98855161.jpg,Receipt,988.5.516.1,"1868, April 27","A receipt from The Royal Niagara Hotel Company from April 1868. Reads: ""Received from Robert Best, Esquire the sum of Fifty-dollars, being the first call of twent-five per cent on 4 shares of stock held in his name in this Company. Signed George A. Clement, Treasurer. Text below is illegable.The Royal Niagara Hotel later becomes the Queen's Royal Hotel.",The Royal Niagara Hotel CompanyQueen's Royal Hotel
https://s3.amazonaws.com/pastperfectonline/images/museum_74/018/98855162.jpg,Receipt,988.5.516.2,"April 13, 1868","Receipt from The Royal Niagara Hotel Company on April 13, 1868 or possibly August. Reads: ""Received from Robert Best E. the sum of Fifty Dollars, being the fourth call of twenty-five per cent on (illegable but likely four) shares of stock held in his name in this Company. Signed G. A. Clement Treasurer.""The Royal Niagara later becomes the Queen's Royal Hotel.",The Royal Niagara Hotel CompanyThe Queen's Royal Hotel
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/989519.jpg,Receipt,989.5.19,1880-AUG. 21,"A receipt for a grave lot at St. Mark's Church Cemetery, issued to C. Hunter by John Ball. Date 21 Aug 1880",St. Mark's Church CemeteryReceipt
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/98952.jpg,Receipt,989.5.2,1827-DEC.07,A receipt from David Thorburn and John Blake to John Abbott. Date 07 Dec 1827,Receipt
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/989520.jpg,Receipt,989.5.20,1914-JUL.,A receipt issued to a Mr. Charles Hunter for grave marker upkeep fees by the St. Matthews Warden. Date July 1914,St. Matthews
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/9895211.jpg,Receipt,989.5.21.1,1925-AUG.10,A receipt issued to a Mrs. Hunter for perpetual care fees at the Lawder plot by a Jessie Davidson at St. Andrews Church cemetery. 10 Aug 1925,St. Andrews ChurchPerpetual CareFees
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/9895212.jpg,Receipt,989.5.21.2,1925-AUG.10,An affidavit regarding payment for a receipt from Mrs. Hunter for perpetual care fees at the Lawder plot in St. Andrew's Church cemetery. Date 10 Aug 1925,St. Andrews Church Cemetery St. RussellsLawder Plot
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/9895212-1.jpg,Receipt,989.5.212,1868-JUN.20,A receipt for shingles issued to Peter Ball and William M Ball from Adam Hutt. Date 20 June 1868,ReceiptShingles
https://s3.amazonaws.com/pastperfectonline/images/museum_74/060/9895251.jpg,Receipt,989.5.251,1879-JUN.21,A receipt issued to H.J. Brown from Dixon's Carriage Works in Toronto. Date 21 June 1879,Dixon's Carriage Works
https://s3.amazonaws.com/pastperfectonline/images/museum_74/060/9895252.jpg,Receipt,989.5.252,1854-FEB.02,"A handwritten receipt sent to ""Stuart and Merritt"" for interest payments made by J.R. Brown on a mortgage for Lot 6 in the Township of Niagara. Date 2 Feb 1854",Stuart & Merrittmortgagereal estate
https://s3.amazonaws.com/pastperfectonline/images/museum_74/060/9895254.jpg,Receipt,989.5.254,1854-OCT.05,A receipt issued to J.J. Brown for the purchase of cloth from A. Martin & Co. Date 5 Oct 1854,A. Martin & Co.
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9895312.jpg,Receipt,989.5.312,"November 18, 1836","Thomas McCormick bought Lot 10, 6th Concession in the Township of Rainham in the Niagara District, a Clergy Reserve of 160 acres for 100 pounds to be paid in 10 instalments (plus interest).",Commissioner for Crown Lands OfficeClergy reserveTownship of Rainham
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9895316.jpg,Receipt,989.5.316,"October 30, 1845","Thomas McCormick had paid 154 pounds on the Clergy land Lot 10, 14th Concession in Township of Walpole in the Talbot District",Crown Lands OfficeClergyTownship of WalpoleTalbot DistrictHaldimand County
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/990514.jpg,Receipt,990.5.14,1844,A letter to Edward Pratt from David Secord regarding a payment due on six months' rent. Date 7 Jan 1844,Housing
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9905152.jpg,Receipt,990.5.15.2,"1821, January 7",A promissory note for $20 to David Secord from John Brock. Witness was David S. Smith.,MoneyDebtLoan
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9905153.jpg,Receipt,990.5.15.3,"1842, October 14",A receipt for a payment made by David Secord. Date unknown,MoneyAccounts
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9905252.jpg,Receipt,990.5.25.2,"1845, January 18",A receipt issued to C. Beadle from the estate of David Secord.,EstatesDebtDeath
https://s3.amazonaws.com/pastperfectonline/images/museum_74/065/9905299.jpg,Receipt,990.5.299,1861-JUL.13,"A receipt from the Inspector General's office replying to a letter regarding the closing of the Niagara branch of the Bank of Upper Canada, signed by the Commissioner of Customs and Excise and sent to the Collector of Customs in Niagara, Upper Canada. Date July 13, 1861.",Bank of Upper CanadaCustoms and ExciseNiagara
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905383.jpg,Receipt,990.5.383,"February 23, 1807",Promisary note that James Macklem will sell six pairs of men's shoes for Jacob Gonder (Gander) at $2.00 per pair.,men's shoessellmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905384.jpg,Receipt,990.5.384,1808,"Receipt for Jacob Gonder's (Gander) purchases at Clark and Street's Store, January through June of 1808.Items such as whiskey and green tea.",general storehome goodswhiskeymerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905385.jpg,Receipt,990.5.385,"June 30, 1806",Receipt for money owed to James Macklem.,balance dueChippawamerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905392.jpg,Receipt,990.5.392,1809,"Jacob Gonder (Gander)  had an account with James Cummings for purchases made July through October of 1809. Items purchased include a cradle scythe, needles, and oil.",scytheneedleoilfarm equipmenttoolsaccount owingmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905393.jpg,Receipt,990.5.393,"August 28, 1809","Jacob Gonder (Gander) bought items from Clark Street including fabric, wire and paste board.",fabricsilkbonnet wiresewingmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905394.jpg,Receipt,990.5.394,"April 29, 1808",Jacob Gonder (Gander) paid three dollars to his account with James Macklem.,account owingdebtpaymentmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905395.jpg,Receipt,990.5.395,"April 24, 1809",Jacob Gonder (Gander) paid ten dollars to his account with Clark and Street.,Clark and StreetClark & Streetdebt paymentmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905401.jpg,Receipt,990.5.401,"April 17, 1810","Jacob Gonder (Gander) owed 2 pounds, 11 shillings and 11 pence to Clark and Street.",Clark and StreetClark & Streetaccountoweddebtmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905402.jpg,Receipt,990.5.402,1809-1810,"From the Gonder Papers, this item is a statement of account owing. Through out 1809 and 1810 there were payments on the account and on August 13, 1810 leather was purchased.",leatheraccount owingpaymentdebtMerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905406.jpg,Receipt,990.5.406,1810,"Account of James Gonder (Gander) owed to James Cummings, items purchased include hinges and eggs.",account bookpurchasesdebtmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905407.jpg,Receipt,990.5.407,"January 18, 1811","Account statement of Jacob Gonder (Gander), he purchased tea and soap.",household goodspurchasesaccountmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905412.jpg,Receipt,990.5.412,1812,This note states that Jacob Gonder (Gander) has paid 20 shillings to William Pickarts (Pickard?) to the late father's estate.,estateowingpayment
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905418.jpg,Receipt,990.5.418,1813,"This item is from the Gonder papers. It appears to be a tally of money owed for rent, veal, barley and a few other household goods.",accountrenttobaccomerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905419.jpg,Receipt,990.5.419,1813,This document is a statement of Jacob Gonder (Gander)s account with James Macklem.Items that were purchased includes fabric and buttons.,fabricsewinghousehold goodspurchasesaccountmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9905421.jpg,Receipt,990.5.421,1817,"This document is a statement of Jacob Gonder (Gander)'s debt to the estate of Alexander Hamilton.Gonder owed (in New York currency) 372 pounds, 5 shillings and 6 pence.",accountdebtestateNew York currency
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905476.jpg,Receipt,990.5.476,1818,"Jacob Gonder (Gander) bought items from James Macklem. Items include tobacco, tea and fabric.",tobaccofabricteamerchantbusiness
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905480.jpg,Receipt,990.5.480,1818,"Jacob Gonder (Gander) bought items from Andrew Whiteside. Items that were purchased include bacon, tobacco, peas, salt, beef, shoes and flour.",purchasesbaconpeasbeefshoesmerchant business
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905484.jpg,Receipt,990.5.484,1819,"Items purchased from William Smith include flour, bushels of corn and oats, and rent payments. Also included was 2 days of work by John Lundy.",debtrentflourmerchantbusiness
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905492.jpg,Receipt,990.5.492,"January 1, 1817","Jacob Gonder (Gander) had an account with merchants Clark and Street. Items purchased were sundries, utensils, alcohol and a pocket knife.",Clark and Streetpurchasessundriesutensilsalcohol
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905500.jpg,Receipt,990.5.500,1819,"Account of Jacob Gonder (Gander) with Thomas Racey. He purchased salt, nails and pepper.",purchasessaltnailspeppermerchantbusiness
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905530.jpg,Receipt,990.5.530,May 1822,James Macklem accepted bushels of wheat at half a dollar per bushel from Jacob Gonder (Gander).,accountpaymentbushelwheatagriculture
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905551.jpg,Receipt,990.5.551,"May 14, 1827","Jacob Gonder (Gander) and his son, Michael, borrowed six pounds on account from Ewart McNeillidge and Co.","Fall MillsloanEwart, McNeilledge and Company"
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905675.jpg,Receipt,990.5.675,"April 13, 1827",This receipt is a record of money owed from Jacob Gonder (Gander) to Ewart and Company.,Ewart and Co.borrowaccountmerchantbusiness
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905676.jpg,Receipt,990.5.676,"December 12, 1825",Receipt of a payment to Jacob Gonder (Gander)'s account with Myer Ewart.,accoundbalancedebtmerchantbusiness
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905678.jpg,Receipt,990.5.678,"October 29, 1825","This is a receipt of payment for Jacob Gonder (Gander) on his account with Messrs. Ewart, McNeilledge and Company.","Ewart, McNeilledge and Companyaccount payment"
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905679.jpg,Receipt,990.5.679,"April 10, 1826","Record of payment on an account with Ewart, McNeilledge and Company from Jacob Gonder (Gander).","Ewart, McNeilledge and Companyaccountdebtpayment"
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9905680.jpg,Receipt,990.5.680,1825-DEC.17,"Receipt of payment of Jacob Gonder (Gander) to Ewart, McNeilledge and Company.","Ewart, McNeilledge and Companypaymentaccount"
https://s3.amazonaws.com/pastperfectonline/images/museum_74/022/9925022.jpg,Receipt,992.5.022,1813-DEC.12,"This document is a receipt for 3 barrels of flour from David Mosers, perhaps a local farmer, to A Bradshaw, Commissary. Bradshaw was acquiring the flour for the use of the Commissary Department at 40-Mile Creek. This department was responsible for distributing food rations to each garrison within the area during the war.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/022/9925067.jpg,Receipt,992.5.067,1814,"This document is a receipt, dated 1814, for the purchase of a wagon by Robert Thompson from John [M]iland. It also states within the receipt that the wagon had been taken from the enemy.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/022/9925068.jpg,Receipt,992.5.068,1813,"This document is a receipt for Robert Thompson for the purchase of one bushel of oats, four pounds of hay and supper and breakfast for 3 men. These items were purchased  from Ambrose Salisbury on December 9th,1813.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/091/9925168.jpg,Receipt,992.5.168,1821-MAR,"Receipt from G. Thompson, Esquire for three pounds ten shillings to balance the account for R. M. Crysler, dated March 21, 1826",ReceiptGoodsMerchantBusiness
https://s3.amazonaws.com/pastperfectonline/images/museum_74/091/9925208.jpg,Receipt,992.5.208,1813-FEB.15,"This document is a portion of a receipt to Thomas Leonard from Henry Smith regarding the administration for the estate of [Ball]. Leonard was from the 104th New Brunswick Regiment that was raised in 1803 and sent to Upper Canada where they participated in the battles of Sackets Harbor, Beaver Dams, and Lundy's Lane, the blockade of Fort George, and the assault on Fort Erie.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9935423.jpg,Receipt,993.5.423,1819-NOV.30,A receipt made out to a Mrs. A. Rogers from J. Wagstaff for a chandelier repair. Date 30 Nov 1819,HousingChandeliers
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9935429.jpg,Receipt,993.5.429,1823-JUL. 2,Receipt from Robert Kerr issued to John Rogers acknowledging payment of $62.00 for a sideboard. Date 2 July 1823,Home furnishings storesHome labor
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9935439.jpg,Receipt,993.5.439,1839-SEP.21,"A receipt belonging to a Mr. Rogers for a one year subscription to the Chronicle, signed by John Simpson. Date 21 Sept 1839",NewspapersNewspaper vendorsNewspaper industryThe Chronicle
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9935440.jpg,Receipt,993.5.440,1839-OCT.24,A receipt for a subscription to the Canadian Christian Examiner issued to a John Rogers by a R.D. Miller and John A. Theodore(?). Date 24 Oct 1839,Newspaper industryNewspapersThe Canadian Christian Examiner
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9935441.jpg,Receipt,993.5.441,1840-JAN.05,A receipt issued to John Rogers from Alex Davidon for the rental of a letter box. Date 5 Jan 1840,MailboxPostal History
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9935444.jpg,Receipt,993.5.444,"1842, 1 June",Receipt issued to J. Rogers and James Miller for two years board by J. McCulloch for seventy eight pounds.,Housing
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9935453.jpg,Receipt,993.5.453,1846-MAR.16,Tax receipt issued to John Rogers from H. Miller and J. H. Johnson for the District of Niagara. Date 16 Mar 1846,Taxes
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9935455.jpg,Receipt,993.5.455,1845-AUG.,"A receipt issued to John Rogers from Henry Long regarding reimbursements associated to a legal case, Cuivillier(?) vs. John Rogers. Date Aug 1845",Law & legal affairs
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9935456.jpg,Receipt,993.5.456,1845-SEP.,Receipt issued to John Rogers for a tuition payment at the Niagara Academy by John L. Alma. Date Sep 1845,EducationEducational organizations
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/9935461.jpg,Receipt,993.5.461,1864-AUG.16,A receipt issued to John Rogers from a Charles Campbell for a received sum of one hundred dollars. Date 16 Aug 1864,Transaction
https://s3.amazonaws.com/pastperfectonline/images/museum_74/022/993542203.jpg,Receipt,993.542.203,1918-AUG.30,"A receipt signed by Lewis Arthur Warner for receiving War Service badges Class ""A"" and ""B"". The receipt is dated August 30, 1918.",58th BattalionCanadian Expeditionary ForceFirst World War Great WarWWI
https://s3.amazonaws.com/pastperfectonline/images/museum_74/060/9945012.jpg,Receipt,994.5.012,1847-JAN.15,Receipt from Thomas Creen to Mrs. Cain for rent on lot 128 for the amount of 15 pounds a year. Date 15 Jan 1847,Receiptrent
https://s3.amazonaws.com/pastperfectonline/images/museum_74/060/9945021.jpg,Receipt,994.5.021,1904-JUN.01,Receipt issued to Jacob Graham for medical services received from a Dr. H.L. Anderson. Date 1 Jun 1903,medical recieptmedical bill
https://s3.amazonaws.com/pastperfectonline/images/museum_74/061/9945327.jpg,Receipt,994.5.327,1846-OCT.15,A receipt issued to a Mrs. Blake by Sabrina Burgess for two months worth of tuition. Date 15 Oct 1846,Tuition
https://s3.amazonaws.com/pastperfectonline/images/museum_74/061/9945328.jpg,Receipt,994.5.328,1847-APR.27,A receipt issued to Mrs. Mary Ann Blake (nee Rogers) by John Whitelaw for the tuitions costs of her son John Alexander Blake in the subjects of English and Latin. Date 27 April 1847,Tuition
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/995085.jpg,Receipt,995.085,1939-AUG.17,"Receipt from McFarland and Taggert in the amount of $25.00 paid on August 17th, 1939. Owe $56.80, paid $25.00, remaining balance $31.80.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/995124.jpg,Receipt,995.124,1943-AUG.20,Receipt for a loan received by a James W. McFarland from the Commissioner of Agricultural Loans. Accompanied artifact 995.123. Date 20 Aug 1943,Commissioner of Agricultural Loans
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/995132.jpg,Receipt,995.132,1939-MAY.24,"A remittance receipt issued for a transaction on 24 May, 1939.",remittance receiptremitter's receipt
https://s3.amazonaws.com/pastperfectonline/images/museum_74/059/995133.jpg,Receipt,995.133,1942-DEC.16,"Receipt for a purchase made on pork. Dated Dec 16, 1942",Receipt
https://s3.amazonaws.com/pastperfectonline/images/museum_74/024/fa693168-2.jpg,Receipt,FA69.3.168,1833-MAY.25,"From the Servos Collection. A receipt for John D. Servos acknowledging the payment of 58 pounds, 17 shillings and 7 pence, or one third of his losses incurred during the war of 1812, from John Henry Dunn, Esq, his Majesty's Receiver General for the Province of Upper Canada. The receipt is dated May 25, 1833. As the Receiver General, Dunn was responsible for the Government's treasury. He collected all revenue and was able to grant money for war claims. Servos was a Captain for the Lincoln Militia during the war.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/98955071.jpg,Receipt:Business,989.5.507.1,1908-JUL.28,"Early in 1908 it was decided to hold a reunion to mark the centenary of High Schooling in Niagara. The date of August 28, 1908 was set, and committees were formed for invitations, printing and entertainment. Invitations were sent out to 450 past pupils and teachers. It is believed 300 people attended. The town was decorated with banners and the schoolyard and building were decorated with flags. Lunch was held in the town hall, in the afternoon an open-air meeting was held on the schoolgrounds where a platform was set up and chairs provided.",Rolph and Clark Limited 1908 Niagara High School Centenary Reunion
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/989550710.jpg,Receipt:Business,989.5.507.10,1908-JUN.17,"Receipt from The Times Newspaper. Received on account $10.00. Early in 1908 it was decided to hold a reunion to mark the centenary of High Schooling in Niagara. The date of August 28, 1908 was set, and committees were formed for invitations, printing and entertainment. Invitations were sent out to 450 past pupils and teachers. It is believed 300 people attended. The town was decorated with banners and the schoolyard and building were decorated with flags. Lunch was held in the town hall, in the afternoon an open-air meeting was held on the schoolgrounds where a platform was set up and chairs provided.",The Times Newspaper1908 Niagara High School Centenary Reunion
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/989550711.jpg,Receipt:Business,989.5.507.11,1908-JUL.16,"Receipt from The Times Newspaper. Received on account $4.00. Early in 1908 it was decided to hold a reunion to mark the centenary of High Schooling in Niagara. The date of August 28, 1908 was set, and committees were formed for invitations, printing and entertainment. Invitations were sent out to 450 past pupils and teachers. It is believed 300 people attended. The town was decorated with banners and the schoolyard and building were decorated with flags. Lunch was held in the town hall, in the afternoon an open-air meeting was held on the schoolgrounds where a platform was set up and chairs provided.",The Times Newspaper1908 Niagara High School Centenary Reunion
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/989550713.jpg,Receipt:Business,989.5.507.13,1908-AUG.05,"Receipt from Janet Carnochan for express parcel. Value $1.00. Early in 1908 it was decided to hold a reunion to mark the centenary of High Schooling in Niagara. The date of August 28, 1908 was set, and committees were formed for invitations, printing and entertainment. Invitations were sent out to 450 past pupils and teachers. It is believed 300 people attended. The town was decorated with banners and the schoolyard and building were decorated with flags. Lunch was held in the town hall, in the afternoon an open-air meeting was held on the schoolgrounds where a platform was set up and chairs provided.",1908 Niagara High School Centenary Reunion
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/989550714.jpg,Receipt:Business,989.5.507.14,1908-JUL.29,"Receipt from The Dominion Express Company. For cartage. Value $.45. Early in 1908 it was decided to hold a reunion to mark the centenary of High Schooling in Niagara. The date of August 28, 1908 was set, and committees were formed for invitations, printing and entertainment. Invitations were sent out to 450 past pupils and teachers. It is believed 300 people attended. The town was decorated with banners and the schoolyard and building were decorated with flags. Lunch was held in the town hall, in the afternoon an open-air meeting was held on the schoolgrounds where a platform was set up and chairs provided.",Dominion Express Company1908 Niagara High School Centenary Reunion
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/98955072.jpg,Receipt:Business,989.5.507.2,1908-AUG.20,"Receipt from Grand and Toy limited addressed to the High School Centenary Committee, for table napkins, ribbon, book, Toronto ticket and postage. Dated August 20th, 1908.Early in 1908 it was decided to hold a reunion to mark the centenary of High Schooling in Niagara. The date of August 28, 1908 was set, and committees were formed for invitations, printing and entertainment. Invitations were sent out to 450 past pupils and teachers. It is believed 300 people attended. The town was decorated with banners and the schoolyard and building were decorated with flags. Lunch was held in the town hall, in the afternoon an open-air meeting was held on the schoolgrounds where a platform was set up and chairs provided.","Grand and Toy Limited,1908 Niagara High School Centenary Reunion"
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/98955074.jpg,Receipt:Business,989.5.507.4,1908-AUG.31,"Receipt from Geo Grimstead to the High School Centenary Committee for lettering of two banners for the reunion. Total value $4.00. Early in 1908 it was decided to hold a reunion to mark the centenary of High Schooling in Niagara. The date of August 28, 1908 was set, and committees were formed for invitations, printing and entertainment. Invitations were sent out to 450 past pupils and teachers. It is believed 300 people attended. The town was decorated with banners and the schoolyard and building were decorated with flags. Lunch was held in the town hall, in the afternoon an open-air meeting was held on the schoolgrounds where a platform was set up and chairs provided.",1908 Niagara High School Centenary Reunion
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/98955075.jpg,Receipt:Business,989.5.507.5,1908-SEP.02,"Receipt from T Mulholland to the High School Centenary Committee, for cambrie and cotton.Total value $1.95. Early in 1908 it was decided to hold a reunion to mark the centenary of High Schooling in Niagara. The date of August 28, 1908 was set, and committees were formed for invitations, printing and entertainment. Invitations were sent out to 450 past pupils and teachers. It is believed 300 people attended. The town was decorated with banners and the schoolyard and building were decorated with flags. Lunch was held in the town hall, in the afternoon an open-air meeting was held on the schoolgrounds where a platform was set up and chairs provided.",T. Mulholland1908 Niagara High School Centenary Reunion
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/98955077.jpg,Receipt:Business,989.5.507.7,1908-OCT-05,"Receipt from T. Mulholland for cambray and cotton. Value $1.95. Early in 1908 it was decided to hold a reunion to mark the centenary of High Schooling in Niagara. The date of August 28, 1908 was set, and committees were formed for invitations, printing and entertainment. Invitations were sent out to 450 past pupils and teachers. It is believed 300 people attended. The town was decorated with banners and the schoolyard and building were decorated with flags. Lunch was held in the town hall, in the afternoon an open-air meeting was held on the schoolgrounds where a platform was set up and chairs provided.",T. Mulholland1908 Niagara High School Centenary Reunion
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/98955078.jpg,Receipt:Business,989.5.507.8,1908-AUG.29,"Receipt from The Times Publishing for badges and programs and papers. Value $7.00. Early in 1908 it was decided to hold a reunion to mark the centenary of High Schooling in Niagara. The date of August 28, 1908 was set, and committees were formed for invitations, printing and entertainment. Invitations were sent out to 450 past pupils and teachers. It is believed 300 people attended. The town was decorated with banners and the schoolyard and building were decorated with flags. Lunch was held in the town hall, in the afternoon an open-air meeting was held on the schoolgrounds where a platform was set up and chairs provided.",The Times Publishing Company1908 Niagara High School Centenary Reunion
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/98955079.jpg,Receipt:Business,989.5.507.9,1908-SEP.26,"Receipt from Town of Niagara for the rental of two halls. Value $4.00. Early in 1908 it was decided to hold a reunion to mark the centenary of High Schooling in Niagara. The date of August 28, 1908 was set, and committees were formed for invitations, printing and entertainment. Invitations were sent out to 450 past pupils and teachers. It is believed 300 people attended. The town was decorated with banners and the schoolyard and building were decorated with flags. Lunch was held in the town hall, in the afternoon an open-air meeting was held on the schoolgrounds where a platform was set up and chairs provided.",1908 Niagara High School Centenary Reunion
https://s3.amazonaws.com/pastperfectonline/images/museum_74/060/9945019.jpg,Reciept,994.5.019,1902-JUN.01,Receipt for medical services received by John Graham under the care of a H.L. Anderson. Date 1 Jun 1902,medical receiptmedical bill
https://s3.amazonaws.com/pastperfectonline/images/museum_74/063/990522.jpg,Recipe,990.5.22,1844-JAN.20,A recipe for distilling liquor at the Secord Mill in St. Davids. Date 20 Jan 1844,Distilling industriesAlcoholSecord MillDistillerySt. Davids
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/98231852(a_b).jpg,"Record, Bookkeeping",982.318.52(A&B),1829,"Two promissory notes acknowledging that Jacob Gonder (Gander) borrowed money from Samuel Street, esquire.November 17, 1829 borrowed six pounds, five shillings.October 27, 1825 borrowed four dollars.",promissory noteborrowDebtLoan
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/98231855.jpg,"Record, Bookkeeping",982.318.55,1832,"This is a copy of Jacob Gonder (Gander) Senior's account with Robert Ingram. Jacob Gonder is renting land from Robert Ingram starting July 18, 1829 through February 18, 1832.",RentAccount
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/98231859.jpg,"Record, Bookkeeping",982.318.59,1829-30,"An 1829 account with Jacob Osman from Jacob Gonder (Gander). Osman purchased boards, salt, potatoes, buckwheat, tallow, spring wheat and corn.In 1830 Osman purchased items such as tobacco, oxen, buttons, cotton, cloth, sugar, shoes, nails, and renting a wagon with horse to go to the Shorthills.Jacob Osman also worked a total of 69.5 days between 1829 and 1830.",tenantfarm handlabourermerchantShort HillsSt. Catharinesaccount
